Description,Variables,value,unit,,,,12
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-19-0-51-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-20-13-1-1,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-20-14-13-50,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-20-15-21-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-20-22-17-25,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125230_2020-8-20-22-59-19,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-13-34-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-14-49-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-15-36-41,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-15-47-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-17-45-59,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-18-51-42,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-20-0-15,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-15-21-20-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-18-21-57-30,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125373_2020-8-19-1-3-13,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-15-14-17-34,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-15-14-36-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-15-14-51-41,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-15-19-26-45,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-15-19-8-10,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-20-12-58-12,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-20-13-39-45,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-20-20-17-28,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-20-20-42-8,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125681_2020-8-20-20-8-53,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125857_2020-8-18-21-51-27,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125857_2020-8-20-11-53-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125857_2020-8-20-19-20-17,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125857_2020-8-20-22-52-47,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2000-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-15-14-11-41,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-15-16-9-24,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-16-19-49-16,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-18-22-30-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-19-12-6-4,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-20-11-49-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-20-13-33-25,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-20-13-45-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0125941_2020-8-20-14-7-42,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126071_2020-8-15-18-35-29,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126071_2020-8-20-18-19-13,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126071_2020-8-20-21-34-23,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-15-14-22-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-15-15-40-28,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-15-16-16-13,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-20-12-38-36,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-20-13-36-17,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-20-16-16-16,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-20-17-4-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126622_2020-8-20-19-30-37,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-19-12-3-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-11-35-27,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-12-46-35,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-14-1-8,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-14-27-17,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-16-43-10,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0127334_2020-8-20-21-15-21,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2000-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2019-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-15-15-25-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-15-17-11-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-15-17-9-1,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-16-0-8-52,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-19-0-4-23,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-19-0-6-54,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-19-5-32-10,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135529_2020-8-20-12-49-14,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135689_2020-8-15-20-25-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135689_2020-8-15-20-28-4,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135689_2020-8-15-20-53-21,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135689_2020-8-15-21-14-1,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0135689_2020-8-20-12-27-12,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0137006_2020-8-20-14-23-48,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0137006_2020-8-20-15-45-20,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0143758_2020-8-21-1-36-43,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-16-57-58,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-18-58-45,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-18-6-55,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-19-43-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-20-36-28,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-20-6-21,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-15-21-2-15,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-16-21-52-47,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-18-22-37-12,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-19-0-11-14,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-19-11-12-29,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-14-29-7,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-15-57-52,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-16-16-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-16-29-48,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-20-47-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-21-11-35,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0147616_2020-8-20-22-27-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119632_2020-8-20-21-12-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119632_2020-8-20-22-30-38,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119646_2020-8-15-19-22-59,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119646_2020-8-15-21-3-19,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119646_2020-8-16-11-0-30,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0119646_2020-8-20-18-43-2,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-15-16-22-30,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-15-18-26-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-15-20-36-26,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-15-22-40-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-16-19-28-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-18-21-42-42,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-20-12-27-35,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-20-19-33-25,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-20-20-0-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0120425_2020-8-20-22-34-54,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121011_2020-8-19-10-57-39,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121011_2020-8-20-14-28-4,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121011_2020-8-20-15-2-23,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121011_2020-8-20-16-44-37,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121011_2020-8-20-21-52-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121865_2020-8-19-1-16-27,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121865_2020-8-20-15-22-24,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121865_2020-8-20-15-31-51,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121865_2020-8-20-16-12-7,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0121865_2020-8-20-19-55-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-15-13-42-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-15-14-20-18,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-15-18-29-1,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-15-20-58-40,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-16-20-32-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-20-11-47-57,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-20-15-18-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0122692_2020-8-20-16-12-36,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123194_2020-8-20-21-31-55,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2000-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-15-14-12-34,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-15-15-8-10,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-18-22-5-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-20-11-48-39,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-20-17-50-28,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123485_2020-8-20-18-19-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2019-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-12-33-35,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-12-50-5,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-13-8-57,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-15-6-20,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-16-23-15,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0123535_2020-8-20-22-5-29,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124118_2019-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124118_2020-8-15-19-16-23,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124118_2020-8-15-19-51-52,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124118_2020-8-15-22-42-8,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124118_2020-8-15-22-54-32,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124328_2020-8-19-11-28-26,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124538_2020-8-15-16-29-52,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124538_2020-8-20-16-53-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124538_2020-8-20-17-10-20,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-16-0-38-56,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-16-0-48-46,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-16-21-46-26,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-0-18-25,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-0-36-15,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-11-2-24,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-11-56-59,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-2-15-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-19-3-59-26,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-20-19-28-34,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-20-19-39-16,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-20-19-46-4,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-20-20-23-58,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124748_2020-8-20-21-28-57,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-15-16-34-58,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-15-16-47-35,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-15-19-38-53,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-15-21-41-49,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-16-20-32-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-20-13-31-3,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-20-16-50-26,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-20-21-10-52,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124832_2020-8-20-21-39-2,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2019-0-0-0-0-0,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-15-17-40-27,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-16-18-30-30,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-16-18-35-34,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-16-18-38-47,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-20-14-20-28,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-20-14-28-33,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-20-14-34-9,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-20-17-6-44,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0124944_2020-8-20-19-19-18,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126631_2020-8-19-1-12-57,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126631_2020-8-20-12-18-22,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0126631_2020-8-20-13-30-19,,,
Counter for vehicle speed 150 kph and greater,vavspr_cnt_ops_vehspd[x]_[10],0,(150<),0131361_2020-8-16-10-12-13,,,
